Date,date_iso,SKU,Amazon Actual Units,Amazon Predicted Units,eBay Actual Units,eBay Predicted Units,Website Actual Units,Website Predicted Units,Other Actual Units,Other Predicted Units,Total Actual Units,Total Predicted Units,Reason
20-Sep-2026,2026-09-20,RIM-LF-SG-LS-903,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-LF-SG-LS-904,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-LF-SG-LS-905,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-LR-CCLR-EYEILLUM-010,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-LR-CCLR-EYEILLUM-030,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-004,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-006,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-008,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-014,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-014-2PK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-MONO-014-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-004,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-005,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-006,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-008,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAGNIF-PAL-009,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MATCH-PWDR,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-001-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-001-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-003,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-005,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MAXI-BLUSH-006,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MBP-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MBP-002,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MBP-003,,5,,0,,0,,0,,5,Stable historical demand with consistent recent sales.
20-Sep-2026,2026-09-20,RIM-MICRO-BRW-001,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MICRO-BRW-002,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MICRO-BRW-003,,1,,0,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MICRO-BRW-004,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MINI-PWRPAL-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MINI-PWRPAL-002,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-100,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-140,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-180,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-180-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-180-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-180-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-200,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-200-2PK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-200-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-200-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-210,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-260,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-360,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MOIST-LPK-510,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ACCEL-BLK,,1,,1,,0,,0,,2,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ACCEL-BLK-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ACCEL-BLK-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ACCEL-BLK-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-CURL-003,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MSC-E3DL-003,,0,,6,,0,,0,,6,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-E3DL-003-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-E3DL-003-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-E3DL-003-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ELL-003,,0,,5,,0,,0,,5,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ELL-003-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ELL-003-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ELL-003-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-101,,0,,6,,0,,0,,6,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-101-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-101-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-101-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-102,,1,,2,,0,,0,,3,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-102-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-102-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-ESL-102-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-BLK,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-LYCRA,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-001,,2,,1,,0,,0,,3,"Recent demand is declining, so the forecast is lower."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-001-2PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-001-3PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-001-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-002,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-003,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-003-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-003-3PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-RL-003-5PK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-VOD-001,,4,,0,,0,,0,,4,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-VOD-002,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-VOD-002-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-VOD-002-5PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-VOD-WP,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-WOW-001,,1,,0,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-WOW-003,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MSC-SCAND-WOW-WP,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-THRILLSEEKER-BLKBRWN,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-THRILLSEEKER-EXTBLACK,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-VF-X10-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MSC-VOLCOL-001,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MSC-WDF-001,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WDF-003,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WDF-WP,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WLUX-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WLUX-002,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WLUX-003,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WLUX-003-2PK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WNDR-EXT-001,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MSC-WNDRBOND-LASH-FILLER-BLK,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-010,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-020,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-030,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-040,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-050,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-060,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-070,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASK-CLR-090,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-MULTI-TASKER-BTF-30ML-002,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASKER-BTF-30ML-003,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-MULTI-TASKER-BTF-30ML-004,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-101,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-130,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-150,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-151,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-152,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-153,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-154,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-155,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-203,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-210,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-230,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-235,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-262,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-270,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-271,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-300,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-310,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-312,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-313,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-314,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-315,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-320,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-322,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-323,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-324,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-335,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-336,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-340,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-345,,1,,1,,0,,0,,2,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-401,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-404,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-405,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-406,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-410,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-411,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-430,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-498,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-500,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-510,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-558,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-560,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-561,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-703,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-705,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-707,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-708,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-709,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-710,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-711,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-712,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-713,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-714,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-715,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-718,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-719,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-720,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-721,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-722,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-730,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-740,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-807,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-809,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-810,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-811,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-812,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-820,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-828,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-831,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-833,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-834,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-853,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-878,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-900,,0,,1,,0,,0,,1,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-901,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-902,,2,,1,,0,,0,,3,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-905,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-10PCS-V1,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-10PCS-V2,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-10PCS-V3,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-15PCS-V1,,0,,0,,0,,0,,0,Current stock availability is limiting observed demand.
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-5PCS-V1,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-5PCS-V2,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-5PCS-V3,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-5PCS-V4,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-RED-5,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-BUNDLE-SUMMER-5,,0,,0,,0,,0,,0,"Demand is intermittent, so the forecast remains conservative."
20-Sep-2026,2026-09-20,RIM-NAIL-60S-MIX-10PCS,,0,,0,,0,,0,,0,"Recent demand is volatile, so the forecast is kept conservative."
